pix_id,XY,musc_id,grp_id,cond_id,subj_id,injury_id,X,Y,Value
7045666,45666,S,Adductors,Pre,15,NO,354,129,1064.139
7045795,45795,S,Adductors,Pre,15,NO,355,129,1152.355
7045630,45630,S,Adductors,Pre,15,NO,351,130,971.93
7045760,45760,S,Adductors,Pre,15,NO,352,130,986.23
7045890,45890,S,Adductors,Pre,15,NO,353,130,1012.441
7046020,46020,S,Adductors,Pre,15,NO,354,130,1050.071
7046150,46150,S,Adductors,Pre,15,NO,355,130,1111.454
7046280,46280,S,Adductors,Pre,15,NO,356,130,1204.84
7046410,46410,S,Adductors,Pre,15,NO,357,130,1310.851
7045719,45719,S,Adductors,Pre,15,NO,349,131,984.839
7045850,45850,S,Adductors,Pre,15,NO,350,131,1001.924
7045981,45981,S,Adductors,Pre,15,NO,351,131,1017.109
7046112,46112,S,Adductors,Pre,15,NO,352,131,1029.901
7046243,46243,S,Adductors,Pre,15,NO,353,131,1041.346
7046374,46374,S,Adductors,Pre,15,NO,354,131,1063.043
7046505,46505,S,Adductors,Pre,15,NO,355,131,1093.516
7046636,46636,S,Adductors,Pre,15,NO,356,131,1160.365
7046767,46767,S,Adductors,Pre,15,NO,357,131,1259.818
7046898,46898,S,Adductors,Pre,15,NO,358,131,1369.631
7046068,46068,S,Adductors,Pre,15,NO,349,132,1011.524
7046200,46200,S,Adductors,Pre,15,NO,350,132,1036.136
7046332,46332,S,Adductors,Pre,15,NO,351,132,1055.836
7046464,46464,S,Adductors,Pre,15,NO,352,132,1069.84
7046596,46596,S,Adductors,Pre,15,NO,353,132,1077.954
7046728,46728,S,Adductors,Pre,15,NO,354,132,1090.935
7046860,46860,S,Adductors,Pre,15,NO,355,132,1101.501
7046992,46992,S,Adductors,Pre,15,NO,356,132,1128.227
7047124,47124,S,Adductors,Pre,15,NO,357,132,1206.513
7047256,47256,S,Adductors,Pre,15,NO,358,132,1309.398
7047388,47388,S,Adductors,Pre,15,NO,359,132,1421.339
7047520,47520,S,Adductors,Pre,15,NO,360,132,1499.326
7046417,46417,S,Adductors,Pre,15,NO,349,133,1033.691
7046550,46550,S,Adductors,Pre,15,NO,350,133,1063.169
7046683,46683,S,Adductors,Pre,15,NO,351,133,1086.35
7046816,46816,S,Adductors,Pre,15,NO,352,133,1101.114
7046949,46949,S,Adductors,Pre,15,NO,353,133,1110.837
7047082,47082,S,Adductors,Pre,15,NO,354,133,1119.013
7047215,47215,S,Adductors,Pre,15,NO,355,133,1124.403
7047348,47348,S,Adductors,Pre,15,NO,356,133,1143.468
7047481,47481,S,Adductors,Pre,15,NO,357,133,1178.843
7047614,47614,S,Adductors,Pre,15,NO,358,133,1245.727
7047747,47747,S,Adductors,Pre,15,NO,359,133,1341.282
7047880,47880,S,Adductors,Pre,15,NO,360,133,1437.794
7048013,48013,S,Adductors,Pre,15,NO,361,133,1513.649
7046632,46632,S,Adductors,Pre,15,NO,348,134,1024.339
7046766,46766,S,Adductors,Pre,15,NO,349,134,1053.31
7046900,46900,S,Adductors,Pre,15,NO,350,134,1084.304
7047034,47034,S,Adductors,Pre,15,NO,351,134,1111.201
7047168,47168,S,Adductors,Pre,15,NO,352,134,1128.933
7047302,47302,S,Adductors,Pre,15,NO,353,134,1147.18
7047436,47436,S,Adductors,Pre,15,NO,354,134,1147.924
7047570,47570,S,Adductors,Pre,15,NO,355,134,1150.31
7047704,47704,S,Adductors,Pre,15,NO,356,134,1161.978
7047838,47838,S,Adductors,Pre,15,NO,357,134,1182.634
7047972,47972,S,Adductors,Pre,15,NO,358,134,1223.925
7048106,48106,S,Adductors,Pre,15,NO,359,134,1272.911
7048240,48240,S,Adductors,Pre,15,NO,360,134,1344.058
7048374,48374,S,Adductors,Pre,15,NO,361,134,1424.338
7048508,48508,S,Adductors,Pre,15,NO,362,134,1475.191
7046980,46980,S,Adductors,Pre,15,NO,348,135,1044.199
7047115,47115,S,Adductors,Pre,15,NO,349,135,1075.807
7047250,47250,S,Adductors,Pre,15,NO,350,135,1108.467
7047385,47385,S,Adductors,Pre,15,NO,351,135,1138.45
7047520,47520,S,Adductors,Pre,15,NO,352,135,1160.852
7047655,47655,S,Adductors,Pre,15,NO,353,135,1178.541
7047790,47790,S,Adductors,Pre,15,NO,354,135,1178.128
7047925,47925,S,Adductors,Pre,15,NO,355,135,1178.642
7048060,48060,S,Adductors,Pre,15,NO,356,135,1183.294
7048195,48195,S,Adductors,Pre,15,NO,357,135,1194.056
7048330,48330,S,Adductors,Pre,15,NO,358,135,1215.864
7048465,48465,S,Adductors,Pre,15,NO,359,135,1240.788
7048600,48600,S,Adductors,Pre,15,NO,360,135,1279.423
7048735,48735,S,Adductors,Pre,15,NO,361,135,1322.388
7048870,48870,S,Adductors,Pre,15,NO,362,135,1365.523
7049005,49005,S,Adductors,Pre,15,NO,363,135,1397.839
7047328,47328,S,Adductors,Pre,15,NO,348,136,1072.4
7047464,47464,S,Adductors,Pre,15,NO,349,136,1108.482
7047600,47600,S,Adductors,Pre,15,NO,350,136,1146.132
7047736,47736,S,Adductors,Pre,15,NO,351,136,1178.103
7047872,47872,S,Adductors,Pre,15,NO,352,136,1216.838
7048008,48008,S,Adductors,Pre,15,NO,353,136,1216.913
7048144,48144,S,Adductors,Pre,15,NO,354,136,1211.037
7048280,48280,S,Adductors,Pre,15,NO,355,136,1207.749
7048416,48416,S,Adductors,Pre,15,NO,356,136,1206.45
7048552,48552,S,Adductors,Pre,15,NO,357,136,1206.766
7048688,48688,S,Adductors,Pre,15,NO,358,136,1209.071
7048824,48824,S,Adductors,Pre,15,NO,359,136,1219.119
7048960,48960,S,Adductors,Pre,15,NO,360,136,1230.123
7049096,49096,S,Adductors,Pre,15,NO,361,136,1243.845
7049232,49232,S,Adductors,Pre,15,NO,362,136,1270.607
7049368,49368,S,Adductors,Pre,15,NO,363,136,1286.386
7049504,49504,S,Adductors,Pre,15,NO,364,136,1298.369
7047676,47676,S,Adductors,Pre,15,NO,348,137,1116.57
7047813,47813,S,Adductors,Pre,15,NO,349,137,1159.365
7047950,47950,S,Adductors,Pre,15,NO,350,137,1202.977
7048087,48087,S,Adductors,Pre,15,NO,351,137,1236.771
7048224,48224,S,Adductors,Pre,15,NO,352,137,1271.23
7048361,48361,S,Adductors,Pre,15,NO,353,137,1259.529
7048498,48498,S,Adductors,Pre,15,NO,354,137,1248.096
7048635,48635,S,Adductors,Pre,15,NO,355,137,1235.729
7048772,48772,S,Adductors,Pre,15,NO,356,137,1226.046
7048909,48909,S,Adductors,Pre,15,NO,357,137,1218.809
7049046,49046,S,Adductors,Pre,15,NO,358,137,1206.37
7049183,49183,S,Adductors,Pre,15,NO,359,137,1198.986
