pix_id,XY,musc_id,grp_id,cond_id,subj_id,injury_id,X,Y,Value
9081675,81675,STD,Hamstrings,Pre,5,O,275,297,941.54
9081972,81972,STD,Hamstrings,Pre,5,O,276,297,962.113
9082269,82269,STD,Hamstrings,Pre,5,O,277,297,986.309
9082566,82566,STD,Hamstrings,Pre,5,O,278,297,1013.124
9082863,82863,STD,Hamstrings,Pre,5,O,279,297,1042.404
9081056,81056,STD,Hamstrings,Pre,5,O,272,298,942.608
9081354,81354,STD,Hamstrings,Pre,5,O,273,298,945.489
9081652,81652,STD,Hamstrings,Pre,5,O,274,298,956.159
9081950,81950,STD,Hamstrings,Pre,5,O,275,298,972.877
9082248,82248,STD,Hamstrings,Pre,5,O,276,298,993.593
9082546,82546,STD,Hamstrings,Pre,5,O,277,298,1016.625
9082844,82844,STD,Hamstrings,Pre,5,O,278,298,1041.633
9083142,83142,STD,Hamstrings,Pre,5,O,279,298,1068.772
9083440,83440,STD,Hamstrings,Pre,5,O,280,298,1098.01
9083738,83738,STD,Hamstrings,Pre,5,O,281,298,1129.052
9084036,84036,STD,Hamstrings,Pre,5,O,282,298,1130.336
9084334,84334,STD,Hamstrings,Pre,5,O,283,298,1196.817
9084632,84632,STD,Hamstrings,Pre,5,O,284,298,1246.817
9080132,80132,STD,Hamstrings,Pre,5,O,268,299,971.664
9080431,80431,STD,Hamstrings,Pre,5,O,269,299,961.383
9080730,80730,STD,Hamstrings,Pre,5,O,270,299,955.965
9081029,81029,STD,Hamstrings,Pre,5,O,271,299,949.791
9081328,81328,STD,Hamstrings,Pre,5,O,272,299,951.047
9081627,81627,STD,Hamstrings,Pre,5,O,273,299,960.799
9081926,81926,STD,Hamstrings,Pre,5,O,274,299,978.552
9082225,82225,STD,Hamstrings,Pre,5,O,275,299,1001.374
9082524,82524,STD,Hamstrings,Pre,5,O,276,299,1026.586
9082823,82823,STD,Hamstrings,Pre,5,O,277,299,1052.184
9083122,83122,STD,Hamstrings,Pre,5,O,278,299,1078.38
9083421,83421,STD,Hamstrings,Pre,5,O,279,299,1106.038
9083720,83720,STD,Hamstrings,Pre,5,O,280,299,1136.153
9084019,84019,STD,Hamstrings,Pre,5,O,281,299,1169.435
9084318,84318,STD,Hamstrings,Pre,5,O,282,299,1199.468
9084617,84617,STD,Hamstrings,Pre,5,O,283,299,1247.875
9084916,84916,STD,Hamstrings,Pre,5,O,284,299,1288.749
9085215,85215,STD,Hamstrings,Pre,5,O,285,299,1325.433
9085514,85514,STD,Hamstrings,Pre,5,O,286,299,1355.078
9085813,85813,STD,Hamstrings,Pre,5,O,287,299,1380.283
9086112,86112,STD,Hamstrings,Pre,5,O,288,299,1412.157
9086411,86411,STD,Hamstrings,Pre,5,O,289,299,1451.83
9079800,79800,STD,Hamstrings,Pre,5,O,266,300,966.605
9080100,80100,STD,Hamstrings,Pre,5,O,267,300,963.116
9080400,80400,STD,Hamstrings,Pre,5,O,268,300,956.75
9080700,80700,STD,Hamstrings,Pre,5,O,269,300,951.505
9081000,81000,STD,Hamstrings,Pre,5,O,270,300,951.583
9081300,81300,STD,Hamstrings,Pre,5,O,271,300,958.849
9081600,81600,STD,Hamstrings,Pre,5,O,272,300,974.198
9081900,81900,STD,Hamstrings,Pre,5,O,273,300,996.086
9082200,82200,STD,Hamstrings,Pre,5,O,274,300,1021.255
9082500,82500,STD,Hamstrings,Pre,5,O,275,300,1047.347
9082800,82800,STD,Hamstrings,Pre,5,O,276,300,1072.341
9083100,83100,STD,Hamstrings,Pre,5,O,277,300,1094.499
9083400,83400,STD,Hamstrings,Pre,5,O,278,300,1115.236
9083700,83700,STD,Hamstrings,Pre,5,O,279,300,1136.393
9084000,84000,STD,Hamstrings,Pre,5,O,280,300,1159.313
9084300,84300,STD,Hamstrings,Pre,5,O,281,300,1182.449
9084600,84600,STD,Hamstrings,Pre,5,O,282,300,1206.67
9084900,84900,STD,Hamstrings,Pre,5,O,283,300,1241.072
9085200,85200,STD,Hamstrings,Pre,5,O,284,300,1276.17
9085500,85500,STD,Hamstrings,Pre,5,O,285,300,1311.843
9085800,85800,STD,Hamstrings,Pre,5,O,286,300,1347.523
9086100,86100,STD,Hamstrings,Pre,5,O,287,300,1391.606
9086400,86400,STD,Hamstrings,Pre,5,O,288,300,1446.906
9086700,86700,STD,Hamstrings,Pre,5,O,289,300,1509.952
9087000,87000,STD,Hamstrings,Pre,5,O,290,300,1569.891
9087300,87300,STD,Hamstrings,Pre,5,O,291,300,1602.142
9087600,87600,STD,Hamstrings,Pre,5,O,292,300,1679.201
9087900,87900,STD,Hamstrings,Pre,5,O,293,300,1770.834
9088200,88200,STD,Hamstrings,Pre,5,O,294,300,1904.575
9079765,79765,STD,Hamstrings,Pre,5,O,265,301,967.856
9080066,80066,STD,Hamstrings,Pre,5,O,266,301,965.744
9080367,80367,STD,Hamstrings,Pre,5,O,267,301,963.444
9080668,80668,STD,Hamstrings,Pre,5,O,268,301,963.894
9080969,80969,STD,Hamstrings,Pre,5,O,269,301,970.713
9081270,81270,STD,Hamstrings,Pre,5,O,270,301,979.264
9081571,81571,STD,Hamstrings,Pre,5,O,271,301,992.879
9081872,81872,STD,Hamstrings,Pre,5,O,272,301,1012.442
9082173,82173,STD,Hamstrings,Pre,5,O,273,301,1035.38
9082474,82474,STD,Hamstrings,Pre,5,O,274,301,1058.931
9082775,82775,STD,Hamstrings,Pre,5,O,275,301,1081.3
9083076,83076,STD,Hamstrings,Pre,5,O,276,301,1101.034
9083377,83377,STD,Hamstrings,Pre,5,O,277,301,1117.02
9083678,83678,STD,Hamstrings,Pre,5,O,278,301,1129.211
9083979,83979,STD,Hamstrings,Pre,5,O,279,301,1140.916
9084280,84280,STD,Hamstrings,Pre,5,O,280,301,1152.756
9084581,84581,STD,Hamstrings,Pre,5,O,281,301,1160.363
9084882,84882,STD,Hamstrings,Pre,5,O,282,301,1179.183
9085183,85183,STD,Hamstrings,Pre,5,O,283,301,1201.486
9085484,85484,STD,Hamstrings,Pre,5,O,284,301,1230.842
9085785,85785,STD,Hamstrings,Pre,5,O,285,301,1270.245
9086086,86086,STD,Hamstrings,Pre,5,O,286,301,1321.652
9086387,86387,STD,Hamstrings,Pre,5,O,287,301,1388.215
9086688,86688,STD,Hamstrings,Pre,5,O,288,301,1468.662
9086989,86989,STD,Hamstrings,Pre,5,O,289,301,1555.012
9087290,87290,STD,Hamstrings,Pre,5,O,290,301,1633.99
9087591,87591,STD,Hamstrings,Pre,5,O,291,301,1674.267
9087892,87892,STD,Hamstrings,Pre,5,O,292,301,1761.493
9088193,88193,STD,Hamstrings,Pre,5,O,293,301,1838.586
9088494,88494,STD,Hamstrings,Pre,5,O,294,301,1923.967
9088795,88795,STD,Hamstrings,Pre,5,O,295,301,1980.789
9089096,89096,STD,Hamstrings,Pre,5,O,296,301,1957.185
9089397,89397,STD,Hamstrings,Pre,5,O,297,301,1811.694
9089698,89698,STD,Hamstrings,Pre,5,O,298,301,1596.202
9079728,79728,STD,Hamstrings,Pre,5,O,264,302,981.839
9080030,80030,STD,Hamstrings,Pre,5,O,265,302,980.788
9080332,80332,STD,Hamstrings,Pre,5,O,266,302,983.03
9080634,80634,STD,Hamstrings,Pre,5,O,267,302,989.828
9080936,80936,STD,Hamstrings,Pre,5,O,268,302,1001.666
9081238,81238,STD,Hamstrings,Pre,5,O,269,302,1019.511
9081540,81540,STD,Hamstrings,Pre,5,O,270,302,1032.531
9081842,81842,STD,Hamstrings,Pre,5,O,271,302,1047.086
9082144,82144,STD,Hamstrings,Pre,5,O,272,302,1062.341
9082446,82446,STD,Hamstrings,Pre,5,O,273,302,1078.832
9082748,82748,STD,Hamstrings,Pre,5,O,274,302,1096.566
9083050,83050,STD,Hamstrings,Pre,5,O,275,302,1113.137
9083352,83352,STD,Hamstrings,Pre,5,O,276,302,1127.227
9083654,83654,STD,Hamstrings,Pre,5,O,277,302,1139.072
9083956,83956,STD,Hamstrings,Pre,5,O,278,302,1148.126
9084258,84258,STD,Hamstrings,Pre,5,O,279,302,1153.409
9084560,84560,STD,Hamstrings,Pre,5,O,280,302,1156.715
9084862,84862,STD,Hamstrings,Pre,5,O,281,302,1158.197
9085164,85164,STD,Hamstrings,Pre,5,O,282,302,1161.406
9085466,85466,STD,Hamstrings,Pre,5,O,283,302,1174.802
9085768,85768,STD,Hamstrings,Pre,5,O,284,302,1202.859
9086070,86070,STD,Hamstrings,Pre,5,O,285,302,1247.824
9086372,86372,STD,Hamstrings,Pre,5,O,286,302,1312.759
9086674,86674,STD,Hamstrings,Pre,5,O,287,302,1397.473
9086976,86976,STD,Hamstrings,Pre,5,O,288,302,1496.494
9087278,87278,STD,Hamstrings,Pre,5,O,289,302,1599.712
9087580,87580,STD,Hamstrings,Pre,5,O,290,302,1690.782
9087882,87882,STD,Hamstrings,Pre,5,O,291,302,1736.378
9088184,88184,STD,Hamstrings,Pre,5,O,292,302,1822.435
9088486,88486,STD,Hamstrings,Pre,5,O,293,302,1876.808
9088788,88788,STD,Hamstrings,Pre,5,O,294,302,1915.036
9089090,89090,STD,Hamstrings,Pre,5,O,295,302,1913.606
9089392,89392,STD,Hamstrings,Pre,5,O,296,302,1848.955
9089694,89694,STD,Hamstrings,Pre,5,O,297,302,1705.327
9089996,89996,STD,Hamstrings,Pre,5,O,298,302,1512.468
9090298,90298,STD,Hamstrings,Pre,5,O,299,302,1302.801
9090600,90600,STD,Hamstrings,Pre,5,O,300,302,1130.158
9090902,90902,STD,Hamstrings,Pre,5,O,301,302,1011.505
9091204,91204,STD,Hamstrings,Pre,5,O,302,302,939.909
9079689,79689,STD,Hamstrings,Pre,5,O,263,303,1003.228
9079992,79992,STD,Hamstrings,Pre,5,O,264,303,1003.916
9080295,80295,STD,Hamstrings,Pre,5,O,265,303,1008.62
9080598,80598,STD,Hamstrings,Pre,5,O,266,303,1021.346
9080901,80901,STD,Hamstrings,Pre,5,O,267,303,1040.343
9081204,81204,STD,Hamstrings,Pre,5,O,268,303,1063.418
9081507,81507,STD,Hamstrings,Pre,5,O,269,303,1087.53
9081810,81810,STD,Hamstrings,Pre,5,O,270,303,1099.026
9082113,82113,STD,Hamstrings,Pre,5,O,271,303,1108.629
9082416,82416,STD,Hamstrings,Pre,5,O,272,303,1117.524
9082719,82719,STD,Hamstrings,Pre,5,O,273,303,1127.031
9083022,83022,STD,Hamstrings,Pre,5,O,274,303,1138.77
9083325,83325,STD,Hamstrings,Pre,5,O,275,303,1152.857
9083628,83628,STD,Hamstrings,Pre,5,O,276,303,1167.561
9083931,83931,STD,Hamstrings,Pre,5,O,277,303,1181.026
9084234,84234,STD,Hamstrings,Pre,5,O,278,303,1191.478
